1.889453278000000296e+02,1.900987027389152217e+02
1.888612610000000132e+02,1.899159210329978578e+02
1.894381041999999979e+02,1.899855646215657146e+02
1.894493118000000038e+02,1.900042439679536699e+02
1.890904311999999834e+02,1.898834558203496385e+02
1.896723328000000208e+02,1.899961293199679631e+02
1.884659805000000006e+02,1.902311008774533718e+02
1.881143997000000070e+02,1.898704632703663435e+02
1.890477829000000156e+02,1.897930695620578092e+02
1.907124359000000311e+02,1.901166284932580481e+02
1.892339278999999976e+02,1.898408356141216302e+02
1.890029128999999841e+02,1.902438854593993938e+02
1.884811751999999956e+02,1.904166601639732619e+02
1.893666138000000103e+02,1.900015672557437654e+02
1.888415039000000206e+02,1.901834356937821440e+02
1.887006454000000133e+02,1.898197638563986800e+02
1.896780060000000105e+02,1.901157619597694577e+02
1.893609802000000002e+02,1.901290968391624006e+02
1.889605621000000042e+02,1.902275961876269434e+02
1.886673203000000285e+02,1.900017467936935418e+02
1.890786284999999793e+02,1.901055765888359588e+02
1.888114120000000185e+02,1.899628559918191399e+02
1.892372009000000048e+02,1.900945239055073444e+02
1.890177306999999871e+02,1.903375341675940717e+02
1.891972304999999892e+02,1.901786621652564691e+02
1.892130996999999866e+02,1.902274820778237086e+02
1.896517821999999853e+02,1.903600457339944967e+02
1.890255065999999999e+02,1.906338224136385975e+02
1.894019028000000162e+02,1.902566649784531307e+02
1.899122940000000028e+02,1.902754031322823494e+02
1.891449219000000141e+02,1.903738989756676006e+02
1.891390503000000081e+02,1.900079714250410063e+02
1.890264190999999983e+02,1.903226395279216661e+02
1.894855727999999999e+02,1.903642654599939874e+02
1.891008254999999849e+02,1.901112263871815458e+02
1.892746917999999994e+02,1.900552541656174697e+02
1.902069839000000115e+02,1.900709538051644358e+02
1.896308945000000108e+02,1.902009022827393494e+02
1.890266570999999942e+02,1.901504007110243606e+02
1.894226913000000252e+02,1.900515181405585849e+02
1.902024216000000081e+02,1.899179574840593432e+02
1.894302291999999852e+02,1.900087581206126686e+02
1.892372009000000048e+02,1.902502393892269765e+02
1.887404571999999803e+02,1.905015975817981655e+02
1.896449187999999992e+02,1.899395908333735861e+02
1.891878676999999982e+02,1.900560186623536936e+02
1.889667114000000083e+02,1.898428284464187641e+02
1.895251862000000074e+02,1.904148312914957728e+02
1.899655350000000169e+02,1.901221630134406837e+02
1.891266921999999795e+02,1.901762658593889341e+02
1.891292708999999945e+02,1.901966389379754787e+02
1.894570084000000065e+02,1.901731946310333967e+02
1.891758864999999901e+02,1.903389747551780431e+02
1.892362090999999964e+02,1.903266349288472838e+02
1.895127487000000031e+02,1.905653288805277157e+02
1.891000519000000111e+02,1.902220589412715412e+02
1.899441909999999893e+02,1.901564843602941153e+02
1.897799651999999639e+02,1.902042757268194180e+02
1.897527893000000176e+02,1.900308093532676708e+02
1.901751465000000110e+02,1.901793581182201081e+02
1.875163512999999966e+02,1.901475557550089945e+02
1.889336242999999911e+02,1.902967895682339758e+02
1.890915023999999960e+02,1.901186119786771087e+02
1.884968657999999948e+02,1.900757468063527824e+02
1.886945159999999930e+02,1.900172540433333666e+02
1.895052704000000006e+02,1.902970341448770455e+02
1.892710021999999981e+02,1.901437885736898465e+02
1.895371078000000296e+02,1.901525886594013741e+02
1.895894759999999906e+02,1.902340147666945427e+02
1.896940139999999815e+02,1.900725739306981836e+02
1.897857970999999964e+02,1.902524596622240267e+02
1.888336883999999998e+02,1.902082551601616274e+02
1.889517548000000318e+02,1.900716707886037682e+02
1.892777664000000186e+02,1.903280322871200951e+02
1.893192245000000185e+02,1.903526196393605971e+02
1.893587981999999954e+02,1.900598259573579583e+02
1.892883986999999877e+02,1.899786596153847427e+02
1.891164368000000024e+02,1.901153510865872249e+02
