1.889453278000000296e+02,1.995636599288555999e+02
1.888612610000000132e+02,1.993829103900139330e+02
1.894381041999999979e+02,1.994316820103777843e+02
1.894493118000000038e+02,1.996630686506665882e+02
1.890904311999999834e+02,1.994034910471845023e+02
1.896723328000000208e+02,1.994705233516890246e+02
1.884659805000000006e+02,1.995992224632273064e+02
1.881143997000000070e+02,1.992587121897240081e+02
1.890477829000000156e+02,1.993917276116686139e+02
1.907124359000000311e+02,1.994792607354267773e+02
1.892339278999999976e+02,1.993703754476032657e+02
1.890029128999999841e+02,1.997037423695345808e+02
1.884811751999999956e+02,1.989653335489348933e+02
1.893666138000000103e+02,1.994232082864925246e+02
1.888415039000000206e+02,1.993656186655674958e+02
1.887006454000000133e+02,1.993910869610669465e+02
1.896780060000000105e+02,1.993870779292774955e+02
1.893609802000000002e+02,1.992566562659998510e+02
1.889605621000000042e+02,1.999006055367314900e+02
1.886673203000000285e+02,1.994608325863871983e+02
1.890786284999999793e+02,1.997355509639977527e+02
1.888114120000000185e+02,1.995780198492112447e+02
1.892372009000000048e+02,1.994427047058058804e+02
1.890177306999999871e+02,1.994720799963424440e+02
1.891972304999999892e+02,1.993414009044643649e+02
1.892130996999999866e+02,1.998059941000946367e+02
1.896517821999999853e+02,1.993277334319930958e+02
1.890255065999999999e+02,1.995183548318993871e+02
1.894019028000000162e+02,1.996040236429339814e+02
1.899122940000000028e+02,1.993709008200419817e+02
1.891449219000000141e+02,1.995329316777171016e+02
1.891390503000000081e+02,1.992755821362971460e+02
1.890264190999999983e+02,1.993627207439097049e+02
1.894855727999999999e+02,1.994483264635172475e+02
1.891008254999999849e+02,1.994370027207243368e+02
1.892746917999999994e+02,1.996361274429631578e+02
1.902069839000000115e+02,1.993761716803721242e+02
1.896308945000000108e+02,1.996265157366717347e+02
1.890266570999999942e+02,1.993205523034555426e+02
1.894226913000000252e+02,1.995844084403783540e+02
1.902024216000000081e+02,1.994384285090846731e+02
1.894302291999999852e+02,1.994717427298250811e+02
1.892372009000000048e+02,1.995114965601088102e+02
1.887404571999999803e+02,1.993517467301382453e+02
1.896449187999999992e+02,1.993330615419514800e+02
1.891878676999999982e+02,1.993674736314129632e+02
1.889667114000000083e+02,1.995385581088675053e+02
1.895251862000000074e+02,1.994164703557571841e+02
1.899655350000000169e+02,1.993135440921624308e+02
1.891266921999999795e+02,1.993329104340892002e+02
1.891292708999999945e+02,1.991141627202297002e+02
1.894570084000000065e+02,1.993938107971205227e+02
1.891758864999999901e+02,1.992602182054545210e+02
1.892362090999999964e+02,1.992279648553760865e+02
1.895127487000000031e+02,1.996172272765805644e+02
1.891000519000000111e+02,1.989846924912498594e+02
1.899441909999999893e+02,1.996988516155796560e+02
1.897799651999999639e+02,1.989225871598528386e+02
1.897527893000000176e+02,1.996316171848366992e+02
1.901751465000000110e+02,1.991011888640025802e+02
1.875163512999999966e+02,1.995365477511739698e+02
1.889336242999999911e+02,1.990322828998964440e+02
1.890915023999999960e+02,1.993829832177723063e+02
1.884968657999999948e+02,1.991698039065284718e+02
1.886945159999999930e+02,1.994023896733841923e+02
1.895052704000000006e+02,1.995291691698369902e+02
1.892710021999999981e+02,1.995306268933640865e+02
1.895371078000000296e+02,1.994438103635920072e+02
1.895894759999999906e+02,1.993925123599740346e+02
1.896940139999999815e+02,1.994296280339198972e+02
1.897857970999999964e+02,1.995578835582026898e+02
1.888336883999999998e+02,1.993874549200266983e+02
1.889517548000000318e+02,1.995872335342777717e+02
1.892777664000000186e+02,1.994439451144176587e+02
1.893192245000000185e+02,1.994286263601524070e+02
1.893587981999999954e+02,1.992879838856951835e+02
1.892883986999999877e+02,1.992408982084648699e+02
1.891164368000000024e+02,1.993580457470571048e+02
1.895087020999999936e+02,1.993964263651696740e+02
1.899314758000000154e+02,1.994336456336809249e+02
1.893011336999999799e+02,1.993468115785124439e+02
1.891030471999999918e+02,1.995803888933510564e+02
1.896888168000000121e+02,1.993367516115264948e+02
1.891915572999999995e+02,1.993653207338287245e+02
1.892435286999999846e+02,1.995900340926222327e+02
1.885444138000000009e+02,1.991441455578413979e+02
1.890215393000000290e+02,1.995445467315434769e+02
1.889948593000000017e+02,1.994151691924379293e+02
1.887961379999999849e+02,1.992503073990645817e+02
1.893618134000000168e+02,1.992054988550063115e+02
1.901657639000000017e+02,1.993878938338431510e+02
1.897231339000000219e+02,1.993518242313356552e+02
1.898891051999999888e+02,1.994011699057948590e+02
1.895117171999999925e+02,1.992573549451362567e+02
1.895192946999999890e+02,1.997689380124965339e+02
1.901087143000000026e+02,1.992005294314942034e+02
1.896886185000000182e+02,1.993173482715406521e+02
1.896111176000000000e+02,1.995774995396648421e+02
1.897617354999999861e+02,1.991419860395518526e+02
1.883983383000000060e+02,1.996727021663401729e+02
1.888685409999999933e+02,1.993193925116672176e+02
1.893125991999999940e+02,1.994266526110646964e+02
1.892443619000000012e+02,1.994585511692293665e+02
1.888382904000000053e+02,1.993880725928864308e+02
1.888241074000000026e+02,1.998180570251623180e+02
1.888728653000000293e+02,1.992715540212982717e+02
1.891288146999999924e+02,1.998801090014636372e+02
1.887336334000000022e+02,1.991271875948330319e+02
1.892327179000000115e+02,1.997771893585741623e+02
1.889305893000000083e+02,1.994323549855994884e+02
1.895876510999999880e+02,1.995926344719945291e+02
